"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b2637","monthly","2014-3-","dba",-0.674395671155557,42,799,2.50546030880454,-0.671422116152926
"b2638","monthly","2014-3-","dba",-0.672787195443922,43,799,2.51536797777065,-0.669809099693563
"b2639","monthly","2014-3-","dba",-0.671184506557203,44,799,2.52479358762992,-0.668191435450236
"b2640","monthly","2014-3-","dba",-0.669584432870753,45,799,2.53356036782107,-0.666535006318762
"b2641","monthly","2014-3-","dba",-0.667984528486303,46,799,2.54212005564725,-0.664910881657689
"b2642","monthly","2014-3-","dba",-0.666399137460536,47,799,2.54982062948538,-0.663208895404078
"b2643","monthly","2014-3-","dba",-0.664836716082553,48,799,2.55708717713047,-0.661500420569298
"b2644","monthly","2014-3-","dba",-0.663258248617548,49,799,2.56376360569573,-0.659747409445194
"b2645","monthly","2014-3-","dba",-0.661710608900806,50,799,2.57025073310595,-0.658029535737717
"b2646","monthly","2014-4-","dba",-0.780797741919972,2,743,0.552893096644487,-0.791896622689042
"b2647","monthly","2014-4-","dba",-0.766032012937256,3,743,0.884711014381731,-0.785478258442515
"b2648","monthly","2014-4-","dba",-0.757157521688253,4,743,1.11245816767769,-0.780209080425801
"b2649","monthly","2014-4-","dba",-0.749898828540583,5,743,1.2847862178261,-0.775598819521828
"b2650","monthly","2014-4-","dba",-0.743595308950098,6,743,1.42657881170257,-0.772193094041362
"b2651","monthly","2014-4-","dba",-0.738336068111538,7,743,1.54382950101848,-0.76900337708704
"b2652","monthly","2014-4-","dba",-0.733654892862441,8,743,1.64370222903074,-0.765935148425311
"b2653","monthly","2014-4-","dba",-0.729636267541534,9,743,1.72703059458855,-0.762348837795967
"b2654","monthly","2014-4-","dba",-0.726101961865644,10,743,1.79740305520666,-0.758430357772642
"b2655","monthly","2014-4-","dba",-0.723025314034737,11,743,1.85763309534771,-0.754318418174213
"b2656","monthly","2014-4-","dba",-0.720266380916374,12,743,1.91060785297078,-0.750233339480369
"b2657","monthly","2014-4-","dba",-0.717586299064295,13,743,1.95883288839369,-0.746373706883612
"b2658","monthly","2014-4-","dba",-0.715148370298295,14,743,1.99882208671896,-0.741973044909299
"b2659","monthly","2014-4-","dba",-0.712755041490393,15,743,2.03524300649478,-0.737775708450717
"b2660","monthly","2014-4-","dba",-0.710386688357031,16,743,2.07013409611883,-0.734039372305565
"b2661","monthly","2014-4-","dba",-0.708174246429521,17,743,2.10252810834029,-0.730532061441224
"b2662","monthly","2014-4-","dba",-0.706035340140635,18,743,2.13373577373129,-0.727412167300481
"b2663","monthly","2014-4-","dba",-0.70399440647287,19,743,2.16290310335542,-0.72443153723373
"b2664","monthly","2014-4-","dba",-0.702025701247812,20,743,2.19100630810079,-0.721737814827901
"b2665","monthly","2014-4-","dba",-0.700098828964557,21,743,2.21855154305049,-0.719371476446772
"b2666","monthly","2014-4-","dba",-0.698206912732727,22,743,2.24514237373727,-0.717195573092062
"b2667","monthly","2014-4-","dba",-0.69648134371296,23,743,2.26957733470377,-0.714988510728077
"b2668","monthly","2014-4-","dba",-0.694774000790015,24,743,2.29261827396348,-0.712817988996964
"b2669","monthly","2014-4-","dba",-0.693102034002671,25,743,2.31506271000894,-0.710828876280306
"b2670","monthly","2014-4-","dba",-0.691456508937993,26,743,2.33635760058622,-0.708884238493795
"b2671","monthly","2014-4-","dba",-0.689836655225041,27,743,2.35590499569024,-0.706842740067877
"b2672","monthly","2014-4-","dba",-0.688247616736927,28,743,2.37458223322604,-0.704871548004914
"b2673","monthly","2014-4-","dba",-0.686653422824896,29,743,2.39228971774873,-0.702919183343076
"b2674","monthly","2014-4-","dba",-0.685028866446728,30,743,2.40921453070173,-0.700995728958912
"b2675","monthly","2014-4-","dba",-0.683411523499386,31,743,2.42572725846761,-0.699175911011941
"b2676","monthly","2014-4-","dba",-0.681798615068253,32,743,2.44145097551037,-0.697371975049854
"b2677","monthly","2014-4-","dba",-0.680232998616954,33,743,2.45586720448783,-0.695483786238095
"b2678","monthly","2014-4-","dba",-0.678674841662692,34,743,2.46948684853808,-0.693586483540003
"b2679","monthly","2014-4-","dba",-0.67712968709691,35,743,2.48221845217782,-0.691659874591282
"b2680","monthly","2014-4-","dba",-0.675589568309685,36,743,2.49382295115149,-0.689654251996058
"b2681","monthly","2014-4-","dba",-0.674062999969419,37,743,2.50491022477882,-0.687677519363189
"b2682","monthly","2014-4-","dba",-0.672536925508225,38,743,2.51527854105657,-0.685679874179425
"b2683","monthly","2014-4-","dba",-0.671019585668981,39,743,2.52427217273963,-0.683538985207815
"b2684","monthly","2014-4-","dba",-0.669555228543127,40,743,2.53277605898829,-0.681422433483068
"b2685","monthly","2014-4-","dba",-0.668091573132445,41,743,2.54074301798717,-0.679303100203733
"b2686","monthly","2014-4-","dba",-0.666585565575313,42,743,2.54876128055664,-0.677272298323531
"b2687","monthly","2014-4-","dba",-0.665069272286034,43,743,2.55657847652307,-0.675292262599025
"b2688","monthly","2014-4-","dba",-0.663545707518946,44,743,2.56353710129637,-0.673234758429442
"b2689","monthly","2014-4-","dba",-0.662015201189153,45,743,2.57006234314846,-0.671174517630725
"b2690","monthly","2014-4-","dba",-0.660497082033312,46,743,2.57595303389102,-0.66907716465852
"b2691","monthly","2014-4-","dba",-0.65896830474939,47,743,2.58122483796808,-0.666939966722535
"b2692","monthly","2014-4-","dba",-0.65746390256627,48,743,2.58541819198988,-0.664681309247567
"b2693","monthly","2014-4-","dba",-0.655940798759734,49,743,2.58938052422801,-0.662442681069406
"b2694","monthly","2014-4-","dba",-0.654426139806612,50,743,2.59303654582587,-0.660214217439294
"b2695","monthly","2014-5-","dba",-0.770098795322366,2,750,0.584030987135922,-0.793358683894911
"b2696","monthly","2014-5-","dba",-0.755494869626787,3,750,0.914278155212241,-0.787385268927179
"b2697","monthly","2014-5-","dba",-0.746563281206944,4,750,1.13873417851016,-0.781796950162364
"b2698","monthly","2014-5-","dba",-0.739177600854725,5,750,1.31078107599831,-0.777200011854573
"b2699","monthly","2014-5-","dba",-0.733694932770357,6,750,1.4472181795923,-0.772815129059599
"b2700","monthly","2014-5-","dba",-0.729276394787479,7,750,1.56041269558016,-0.768890511251763
"b2701","monthly","2014-5-","dba",-0.725892192659779,8,750,1.65374651114372,-0.764765631835422
"b2702","monthly","2014-5-","dba",-0.72306515176338,9,750,1.73103634890323,-0.760290813887427
"b2703","monthly","2014-5-","dba",-0.720608013642361,10,750,1.79688251834256,-0.755771066831436
"b2704","monthly","2014-5-","dba",-0.718123683895809,11,750,1.8541334545878,-0.751281774736418
"b2705","monthly","2014-5-","dba",-0.715646475911284,12,750,1.90529363142814,-0.746989226607246
"b2706","monthly","2014-5-","dba",-0.713372093871812,13,750,1.95091091145434,-0.742866953635654
"b2707","monthly","2014-5-","dba",-0.711055075651966,14,750,1.99260939048081,-0.738940245695186
"b2708","monthly","2014-5-","dba",-0.708764717232346,15,750,2.03281032108799,-0.735585910266458
"b2709","monthly","2014-5-","dba",-0.706542211115108,16,750,2.07019904109472,-0.732451162536606
"b2710","monthly","2014-5-","dba",-0.704405695096113,17,750,2.10424603612357,-0.729336078523463
"b2711","monthly","2014-5-","dba",-0.702346536347829,18,750,2.13608874270468,-0.726395627319292
"b2712","monthly","2014-5-","dba",-0.700371320500008,19,750,2.16571839111416,-0.723558293123652
"b2713","monthly","2014-5-","dba",-0.698476282583693,20,750,2.1937568165294,-0.72088685469501
"b2714","monthly","2014-5-","dba",-0.696590339740727,21,750,2.2202091180055,-0.718309281401164
"b2715","monthly","2014-5-","dba",-0.694732798535488,22,750,2.24617854627757,-0.716025511523392
"b2716","monthly","2014-5-","dba",-0.692932856237152,23,750,2.27057174002094,-0.713783665132966
"b2717","monthly","2014-5-","dba",-0.691218504956782,24,750,2.29244196363419,-0.711392812545771
"b2718","monthly","2014-5-","dba",-0.689548230124988,25,750,2.31351403263132,-0.709149435223228
"b2719","monthly","2014-5-","dba",-0.687940156693081,26,750,2.33377198200331,-0.707030252459314
"b2720","monthly","2014-5-","dba",-0.686309238169959,27,750,2.35282975881456,-0.704914448638412
"b2721","monthly","2014-5-","dba",-0.684690888287552,28,750,2.37106428738689,-0.702868050038865
"b2722","monthly","2014-5-","dba",-0.683069943879278,29,750,2.38889244021157,-0.700943376034669
"b2723","monthly","2014-5-","dba",-0.68139409674211,30,750,2.40586918657445,-0.699030485690582
"b2724","monthly","2014-5-","dba",-0.679773957969228,31,750,2.42198319435524,-0.697140614513374
"b2725","monthly","2014-5-","dba",-0.678207043202862,32,750,2.43695000616257,-0.695213042851667
"b2726","monthly","2014-5-","dba",-0.676630563351113,33,750,2.45080478662838,-0.693225083306551
"b2727","monthly","2014-5-","dba",-0.675040106876813,34,750,2.46405318883106,-0.691266039239789
"b2728","monthly","2014-5-","dba",-0.673462015365993,35,750,2.47636157154478,-0.689271235534162
"b2729","monthly","2014-5-","dba",-0.67190382449931,36,750,2.48841494398465,-0.687362872776575
"b2730","monthly","2014-5-","dba",-0.670381521893302,37,750,2.499240466284,-0.685357192144167
"b2731","monthly","2014-5-","dba",-0.66889426926118,38,750,2.50935540263751,-0.68334304845338
"b2732","monthly","2014-5-","dba",-0.667402897691313,39,750,2.51866270603776,-0.681282640180586
"b2733","monthly","2014-5-","dba",-0.665909524280715,40,750,2.52737751622511,-0.679215128349038
"b2734","monthly","2014-5-","dba",-0.664432271649501,41,750,2.5354622297378,-0.677132815585965
"b2735","monthly","2014-5-","dba",-0.66296322355053,42,750,2.54309146890594,-0.67506209182767
"b2736","monthly","2014-5-","dba",-0.661502983901236,43,750,2.5500173842683,-0.672950364548182
"b2737","monthly","2014-5-","dba",-0.660019582237007,44,750,2.55676637376719,-0.670881400334367
"b2738","monthly","2014-5-","dba",-0.658542997920287,45,750,2.56307858083429,-0.668813030070312
"b2739","monthly","2014-5-","dba",-0.657059722476859,46,750,2.56855991114127,-0.666666145825009
"b2740","monthly","2014-5-","dba",-0.655559645216029,47,750,2.57381768749875,-0.664547271872235
"b2741","monthly","2014-5-","dba",-0.654042987700814,48,750,2.57880064130583,-0.662444626824067
"b2742","monthly","2014-5-","dba",-0.652498054292051,49,750,2.5833388278412,-0.66032065598206
"b2743","monthly","2014-5-","dba",-0.650934855839758,50,750,2.58759820116861,-0.658205596009691
"b2744","monthly","2014-6-","dba",-0.768698855509432,2,748,0.585016284498882,-0.802542557218338
"b2745","monthly","2014-6-","dba",-0.76188741565044,3,748,0.903120583147579,-0.792821997691568
"b2746","monthly","2014-6-","dba",-0.756273266303656,4,748,1.12509721543665,-0.78599193806115
"b2747","monthly","2014-6-","dba",-0.751210568450797,5,748,1.293122342248,-0.780300724276133
"b2748","monthly","2014-6-","dba",-0.746886471253635,6,748,1.42860923668936,-0.775632337769097
"b2749","monthly","2014-6-","dba",-0.743064332468761,7,748,1.53741315911011,-0.770653072460002
"b2750","monthly","2014-6-","dba",-0.739154926664483,8,748,1.6298388517836,-0.765987136377377
"b2751","monthly","2014-6-","dba",-0.735603646681841,9,748,1.70791775203554,-0.761274068369567
"b2752","monthly","2014-6-","dba",-0.732284108441556,10,748,1.77578011531758,-0.756747797749127
"b2753","monthly","2014-6-","dba",-0.729152833224958,11,748,1.83534003930176,-0.752352492195332
"b2754","monthly","2014-6-","dba",-0.726293285447709,12,748,1.88831064415162,-0.748175761285828
"b2755","monthly","2014-6-","dba",-0.723671165342579,13,748,1.93609353668447,-0.744252058852518
"b2756","monthly","2014-6-","dba",-0.721235168188716,14,748,1.97853883845537,-0.740356125382877
"b2757","monthly","2014-6-","dba",-0.718874462502009,15,748,2.01794109814982,-0.736746046445629
"b2758","monthly","2014-6-","dba",-0.716585999253871,16,748,2.0560692660129,-0.733671809690544
"b2759","monthly","2014-6-","dba",-0.714384322240477,17,748,2.09158982574212,-0.730761128444233
"b2760","monthly","2014-6-","dba",-0.712318142096864,18,748,2.12488620441031,-0.728040581954006
"b2761","monthly","2014-6-","dba",-0.710291815291138,19,748,2.15573322722212,-0.725369073320369
"b2762","monthly","2014-6-","dba",-0.708302390438341,20,748,2.18505422303051,-0.722870376512264
"b2763","monthly","2014-6-","dba",-0.706349067224813,21,748,2.21297795510708,-0.720512328173274
"b2764","monthly","2014-6-","dba",-0.704435520980377,22,748,2.23995834488213,-0.718365205341596
"b2765","monthly","2014-6-","dba",-0.702524931028814,23,748,2.26576881986329,-0.716335984520989
"b2766","monthly","2014-6-","dba",-0.700646678496374,24,748,2.29081871974107,-0.714484498518398
"b2767","monthly","2014-6-","dba",-0.698867803302945,25,748,2.31335973118781,-0.712467089535292
"b2768","monthly","2014-6-","dba",-0.697125635523028,26,748,2.33479019343205,-0.71050421611968
"b2769","monthly","2014-6-","dba",-0.695398534775811,27,748,2.35528810600377,-0.708600792002616
"b2770","monthly","2014-6-","dba",-0.693728636895016,28,748,2.37454137979345,-0.706700191484044
"b2771","monthly","2014-6-","dba",-0.692090777527471,29,748,2.39283972779102,-0.704829165597859
"b2772","monthly","2014-6-","dba",-0.690483510390024,30,748,2.41004295904978,-0.702943111288465
"b2773","monthly","2014-6-","dba",-0.688862902771378,31,748,2.425994484146,-0.700994307591373
"b2774","monthly","2014-6-","dba",-0.687251019557401,32,748,2.44093650080411,-0.699021070741839
"b2775","monthly","2014-6-","dba",-0.685678234965728,33,748,2.45535743365646,-0.697117230853679
"b2776","monthly","2014-6-","dba",-0.684123526833116,34,748,2.46907381584698,-0.695229087709016
"b2777","monthly","2014-6-","dba",-0.682562401118947,35,748,2.48181273447219,-0.693293221831792
"b2778","monthly","2014-6-","dba",-0.681007590278986,36,748,2.49384169078172,-0.691350004330595
"b2779","monthly","2014-6-","dba",-0.679446686746569,37,748,2.50502235739505,-0.689367438698926
"b2780","monthly","2014-6-","dba",-0.677901754619265,38,748,2.51560019733628,-0.687391346823884
"b2781","monthly","2014-6-","dba",-0.676364901752338,39,748,2.52591114987563,-0.685477089514747
"b2782","monthly","2014-6-","dba",-0.674840442616183,40,748,2.53565821229299,-0.683564274853015
"b2783","monthly","2014-6-","dba",-0.673280420415889,41,748,2.54522584271844,-0.68170482258295
"b2784","monthly","2014-6-","dba",-0.671671734454542,42,748,2.55453024668221,-0.679877306466604
"b2785","monthly","2014-6-","dba",-0.670076476314227,43,748,2.56327621419249,-0.678036231942583
"b2786","monthly","2014-6-","dba",-0.668525119007532,44,748,2.57062676007961,-0.676036255377776
"b2787","monthly","2014-6-","dba",-0.666948791831657,45,748,2.57763763903194,-0.674044124092048
"b2788","monthly","2014-6-","dba",-0.665372475091135,46,748,2.58425800291226,-0.672053777428175
"b2789","monthly","2014-6-","dba",-0.663793657533751,47,748,2.59041996153666,-0.670050957145427
"b2790","monthly","2014-6-","dba",-0.66221396095752,48,748,2.59595849488279,-0.668004401733862
"b2791","monthly","2014-6-","dba",-0.660626847714937,49,748,2.60100398599404,-0.665933900284094
"b2792","monthly","2014-6-","dba",-0.659042996782494,50,748,2.60547294578932,-0.66382456211446
"b2793","monthly","2014-7-","dba",-0.777939458684733,2,871,0.565260527322542,-0.797668735013651
"b2794","monthly","2014-7-","dba",-0.76554484190188,3,871,0.89506969575821,-0.790351495374032
"b2795","monthly","2014-7-","dba",-0.758291601378745,4,871,1.11840343057283,-0.783998458371727
"b2796","monthly","2014-7-","dba",-0.751908130222756,5,871,1.29243474183561,-0.779527599643195
"b2797","monthly","2014-7-","dba",-0.746192273845861,6,871,1.4371269412193,-0.776435223881754
"b2798","monthly","2014-7-","dba",-0.741849256606892,7,871,1.55128934778333,-0.772516681769538
"b2799","monthly","2014-7-","dba",-0.737854742191848,8,871,1.64863856437526,-0.769002134328876
"b2800","monthly","2014-7-","dba",-0.73401458672384,9,871,1.73484308294196,-0.76601838294299
"b2801","monthly","2014-7-","dba",-0.730386255149981,10,871,1.81110394628513,-0.763219555911086
"b2802","monthly","2014-7-","dba",-0.72712127273492,11,871,1.87741696381604,-0.760231413675192
"b2803","monthly","2014-7-","dba",-0.724047834145877,12,871,1.93648980624737,-0.757254716504246
"b2804","monthly","2014-7-","dba",-0.721154697487878,13,871,1.98912953092328,-0.754219508933193
"b2805","monthly","2014-7-","dba",-0.718395113196769,14,871,2.03678934150311,-0.751231573546034
"b2806","monthly","2014-7-","dba",-0.715825637068248,15,871,2.0793000750772,-0.748153903053965
"b2807","monthly","2014-7-","dba",-0.713400440914625,16,871,2.11874135958408,-0.745263654618201
"b2808","monthly","2014-7-","dba",-0.71114625237842,17,871,2.15508925044371,-0.742472560325188
"b2809","monthly","2014-7-","dba",-0.709087600461114,18,871,2.18716797471312,-0.739494140482241
"b2810","monthly","2014-7-","dba",-0.707141744371865,19,871,2.21650036976137,-0.736527920497539
"b2811","monthly","2014-7-","dba",-0.70523801313898,20,871,2.24400308764354,-0.733677813344067
"b2812","monthly","2014-7-","dba",-0.703428188034001,21,871,2.26955234255549,-0.730896761279502
"b2813","monthly","2014-7-","dba",-0.701695773440316,22,871,2.29480100176913,-0.728454215680929
"b2814","monthly","2014-7-","dba",-0.700018732127666,23,871,2.3185954918714,-0.726088714071283
"b2815","monthly","2014-7-","dba",-0.698389759136551,24,871,2.34135873502879,-0.723846557292952
"b2816","monthly","2014-7-","dba",-0.696750806067653,25,871,2.36311654296414,-0.721685720914407
"b2817","monthly","2014-7-","dba",-0.695125525470363,26,871,2.38477735509016,-0.719765986543219
"b2818","monthly","2014-7-","dba",-0.693523543467406,27,871,2.40526253669457,-0.717867102624258
"b2819","monthly","2014-7-","dba",-0.691984252097932,28,871,2.42511517694235,-0.716090633677203
"b2820","monthly","2014-7-","dba",-0.690493229616338,29,871,2.44435944016828,-0.714414783577465
"b2821","monthly","2014-7-","dba",-0.689026190265472,30,871,2.46268687805363,-0.712754841805961
"b2822","monthly","2014-7-","dba",-0.687567397579558,31,871,2.48076123441178,-0.711224380000678
"b2823","monthly","2014-7-","dba",-0.686175618722381,32,871,2.49761011262756,-0.709642699181452
"b2824","monthly","2014-7-","dba",-0.684818613669182,33,871,2.51352212763677,-0.708050203793645
"b2825","monthly","2014-7-","dba",-0.683500815217698,34,871,2.52830269249233,-0.706405766238504
"b2826","monthly","2014-7-","dba",-0.682192671191314,35,871,2.54221654944599,-0.704736705996891
"b2827","monthly","2014-7-","dba",-0.680895825219213,36,871,2.55538556254947,-0.703054433881315
"b2828","monthly","2014-7-","dba",-0.67963181461391,37,871,2.56808056503787,-0.701412270741356
"b2829","monthly","2014-7-","dba",-0.678376048095481,38,871,2.58038493216551,-0.699810232573843
"b2830","monthly","2014-7-","dba",-0.677085424287401,39,871,2.59193434132825,-0.698165215184284
"b2831","monthly","2014-7-","dba",-0.675784888286843,40,871,2.60267046274266,-0.696467169428937
"b2832","monthly","2014-7-","dba",-0.674495624939946,41,871,2.61289875727669,-0.694773224053291
"b2833","monthly","2014-7-","dba",-0.6732310631952,42,871,2.62237530335924,-0.693040167127027
"b2834","monthly","2014-7-","dba",-0.671970372477903,43,871,2.6312511447728,-0.691284622912745
"b2835","monthly","2014-7-","dba",-0.670693173055569,44,871,2.63967699103151,-0.689525146157236
"b2836","monthly","2014-7-","dba",-0.669420909603132,45,871,2.6473572361664,-0.687710161607175
"b2837","monthly","2014-7-","dba",-0.668157233963332,46,871,2.6544962982037,-0.685876073370466
"b2838","monthly","2014-7-","dba",-0.666862536828054,47,871,2.66141675958896,-0.684066593268392
"b2839","monthly","2014-7-","dba",-0.66558691059213,48,871,2.66787790442605,-0.682246143557815
"b2840","monthly","2014-7-","dba",-0.664300133488107,49,871,2.67411679101022,-0.680447045981643
"b2841","monthly","2014-7-","dba",-0.663031483723461,50,871,2.68008713952498,-0.678669563815213
"b2842","monthly","2014-8-","dba",-0.781488724870629,2,970,0.418141560960687,-0.769890419128055
"b2843","monthly","2014-8-","dba",-0.773032464219786,3,970,0.744299719369274,-0.762690219001753
"b2844","monthly","2014-8-","dba",-0.766141800234873,4,970,0.967312542869086,-0.756331320068895
"b2845","monthly","2014-8-","dba",-0.759798507328004,5,970,1.14000439076367,-0.751680290274284
"b2846","monthly","2014-8-","dba",-0.754103311785066,6,970,1.28280349009402,-0.748373286721184
"b2847","monthly","2014-8-","dba",-0.74941118525714,7,970,1.40302351693376,-0.745699730059591
"b2848","monthly","2014-8-","dba",-0.745515100648131,8,970,1.50271479885092,-0.74270311799185
"b2849","monthly","2014-8-","dba",-0.742276287744442,9,970,1.58684228826927,-0.739485329419284
"b2850","monthly","2014-8-","dba",-0.739306337384314,10,970,1.66057429753017,-0.736375373805573
"b2851","monthly","2014-8-","dba",-0.73650849608608,11,970,1.7259003601109,-0.733357864742783
"b2852","monthly","2014-8-","dba",-0.73383176958544,12,970,1.78478754043161,-0.730519455990805
"b2853","monthly","2014-8-","dba",-0.731270759873349,13,970,1.83821255748369,-0.727808981098131
"b2854","monthly","2014-8-","dba",-0.728701972394906,14,970,1.88692463256834,-0.725163784712287
"b2855","monthly","2014-8-","dba",-0.726205961647652,15,970,1.93082447151006,-0.722453267510863
"b2856","monthly","2014-8-","dba",-0.723889238057324,16,970,1.97028367632002,-0.719683164520666
"b2857","monthly","2014-8-","dba",-0.721603747913371,17,970,2.00603215309071,-0.716855479895887
"b2858","monthly","2014-8-","dba",-0.719348066740055,18,970,2.03880438275965,-0.714036947103267
"b2859","monthly","2014-8-","dba",-0.717138316048427,19,970,2.0690341565618,-0.711240034762493
"b2860","monthly","2014-8-","dba",-0.714997188526598,20,970,2.09654620191211,-0.708405808709795
"b2861","monthly","2014-8-","dba",-0.712898839186461,21,970,2.12245569669256,-0.705678122032826
"b2862","monthly","2014-8-","dba",-0.710832357158382,22,970,2.1475285975587,-0.703166898896124
"b2863","monthly","2014-8-","dba",-0.708766625666579,23,970,2.17132286593546,-0.700735095333497
"b2864","monthly","2014-8-","dba",-0.706753202124734,24,970,2.19451292454893,-0.698501972998487
"b2865","monthly","2014-8-","dba",-0.704786805455044,25,970,2.21620589062452,-0.696280996685984
"b2866","monthly","2014-8-","dba",-0.702873965943743,26,970,2.23708594730554,-0.694175414916028
"b2867","monthly","2014-8-","dba",-0.701013830482452,27,970,2.25701921633774,-0.692134786041774
"b2868","monthly","2014-8-","dba",-0.699190245958723,28,970,2.27657810909183,-0.690242659758557
"b2869","monthly","2014-8-","dba",-0.697408987643761,29,970,2.2948147277226,-0.688327252960354
"b2870","monthly","2014-8-","dba",-0.695681241248662,30,970,2.31276425171147,-0.686556299402503
"b2871","monthly","2014-8-","dba",-0.693989586484673,31,970,2.33079741055733,-0.684980766577369
"b2872","monthly","2014-8-","dba",-0.692315808123043,32,970,2.34801417237569,-0.683425480849116
"b2873","monthly","2014-8-","dba",-0.690694600399507,33,970,2.36498073026005,-0.681987290513851
"b2874","monthly","2014-8-","dba",-0.689121125503027,34,970,2.38104204353303,-0.680539516648641
"b2875","monthly","2014-8-","dba",-0.687589864765008,35,970,2.3962745299347,-0.679085635659376
"b2876","monthly","2014-8-","dba",-0.686102260756087,36,970,2.41079633088605,-0.677634922413552
"b2877","monthly","2014-8-","dba",-0.684618124756935,37,970,2.4246291164452,-0.676178967096139
"b2878","monthly","2014-8-","dba",-0.683136462759668,38,970,2.43794376801713,-0.674737836918255
"b2879","monthly","2014-8-","dba",-0.681658829665567,39,970,2.45094664649677,-0.673344839708921
"b2880","monthly","2014-8-","dba",-0.680213103238329,40,970,2.46371405240025,-0.672019174655045
"b2881","monthly","2014-8-","dba",-0.678770153905007,41,970,2.47610343950681,-0.67071564260699
"b2882","monthly","2014-8-","dba",-0.677360007085447,42,970,2.48829797431234,-0.66947741137922
"b2883","monthly","2014-8-","dba",-0.675971533851876,43,970,2.49990969156764,-0.668224913660428
"b2884","monthly","2014-8-","dba",-0.674585538771587,44,970,2.51120316286551,-0.666996036718595
"b2885","monthly","2014-8-","dba",-0.673233151555123,45,970,2.52191807116808,-0.66575047524797
"b2886","monthly","2014-8-","dba",-0.671877013081494,46,970,2.53246466883041,-0.664546653176964
"b2887","monthly","2014-8-","dba",-0.67053728194511,47,970,2.54235692921598,-0.663295518547507
"b2888","monthly","2014-8-","dba",-0.669194240576505,48,970,2.55185372481303,-0.662040049675669
"b2889","monthly","2014-8-","dba",-0.667879376125628,49,970,2.56054287542787,-0.66071228839413
"b2890","monthly","2014-8-","dba",-0.666556956820361,50,970,2.56886980301777,-0.659378053416086
"b2891","monthly","2014-9-","dba",-0.780119298988237,2,1094,0.426460829480393,-0.764646572328808
"b2892","monthly","2014-9-","dba",-0.767595519807939,3,1094,0.766789777758619,-0.760447599238317
"b2893","monthly","2014-9-","dba",-0.759547561636178,4,1094,0.996246882486706,-0.755788976243924
"b2894","monthly","2014-9-","dba",-0.752719798062001,5,1094,1.16946984987944,-0.751638588523585
"b2895","monthly","2014-9-","dba",-0.746815839285178,6,1094,1.30649094898241,-0.7475999660316
"b2896","monthly","2014-9-","dba",-0.741513937325405,7,1094,1.421230617354,-0.744048002517723
"b2897","monthly","2014-9-","dba",-0.736900259328789,8,1094,1.51939689433597,-0.740876733700077
"b2898","monthly","2014-9-","dba",-0.73283500152142,9,1094,1.60498618045221,-0.737988784341117
"b2899","monthly","2014-9-","dba",-0.729262550846651,10,1094,1.68118422184863,-0.735471425913601
"b2900","monthly","2014-9-","dba",-0.726209477974695,11,1094,1.74819259933799,-0.732942634510382
"b2901","monthly","2014-9-","dba",-0.723322475601158,12,1094,1.80898149724675,-0.730617156383993
"b2902","monthly","2014-9-","dba",-0.720555843441304,13,1094,1.86424752498207,-0.728376557289163
"b2903","monthly","2014-9-","dba",-0.717975712346613,14,1094,1.91427634484738,-0.726140968423204
"b2904","monthly","2014-9-","dba",-0.715540037520845,15,1094,1.96008624985263,-0.723964695433996
"b2905","monthly","2014-9-","dba",-0.713240810191483,16,1094,2.00263694913471,-0.72191229992912
"b2906","monthly","2014-9-","dba",-0.711096831796566,17,1094,2.04102223075582,-0.719730697273283
"b2907","monthly","2014-9-","dba",-0.709040256531696,18,1094,2.07575512184108,-0.717429351518913
"b2908","monthly","2014-9-","dba",-0.707038591634002,19,1094,2.10797316765297,-0.715144144423159
"b2909","monthly","2014-9-","dba",-0.705089297445634,20,1094,2.13805871399692,-0.712903404854654
"b2910","monthly","2014-9-","dba",-0.703237937522243,21,1094,2.16510134976924,-0.710517947555854
"b2911","monthly","2014-9-","dba",-0.701429454169909,22,1094,2.18990992563512,-0.708078505685029
"b2912","monthly","2014-9-","dba",-0.69967503837306,23,1094,2.21279045266328,-0.705614524200221
"b2913","monthly","2014-9-","dba",-0.697950095490226,24,1094,2.23383879521204,-0.703108888670728
"b2914","monthly","2014-9-","dba",-0.696265446138568,25,1094,2.25343765945597,-0.700610981658828
"b2915","monthly","2014-9-","dba",-0.69461733085792,26,1094,2.27158182489762,-0.698097127356049
"b2916","monthly","2014-9-","dba",-0.692962045035721,27,1094,2.28869100940621,-0.695613287203093
"b2917","monthly","2014-9-","dba",-0.691321723351832,28,1094,2.30549432060204,-0.693284207868757
"b2918","monthly","2014-9-","dba",-0.689708653592317,29,1094,2.32094617132814,-0.690917301029707
"b2919","monthly","2014-9-","dba",-0.688115797615028,30,1094,2.33551180377526,-0.688576914130691
"b2920","monthly","2014-9-","dba",-0.686574023353349,31,1094,2.34947331766969,-0.686312967447172
"b2921","monthly","2014-9-","dba",-0.685075090329965,32,1094,2.36260009027391,-0.684067986125149
"b2922","monthly","2014-9-","dba",-0.683606101645477,33,1094,2.37523666121062,-0.681891904723221
"b2923","monthly","2014-9-","dba",-0.682181327807473,34,1094,2.38732374997737,-0.6797730069275
"b2924","monthly","2014-9-","dba",-0.680773409912521,35,1094,2.3995556753683,-0.677819189871014
"b2925","monthly","2014-9-","dba",-0.679383159153305,36,1094,2.41170039400856,-0.675978813271825
"b2926","monthly","2014-9-","dba",-0.678009108199903,37,1094,2.42345335768998,-0.674186207206266
